id,event_type,contract_version,aggregate_type,aggregate_id,payload,occurred_at_utc,published_at_utc,retry_count
d0000000-0000-0000-0000-000000000004,platform.sample-data.loaded,1,organization,d0000000-0000-0000-0000-000000000001,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
d1943e20-7b0a-5ffe-bf27-2c7e02c8fa86,platform.sample-data.loaded,1,organization,bb3420c0-32a0-5720-aa72-f0936f958648,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
4bddf206-f005-55e4-a89f-4b3436762441,platform.sample-data.loaded,1,organization,945f204f-8a0b-5d85-842c-05aafebb966a,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
b9dcd9a8-02cd-5089-9230-e69627e55506,platform.sample-data.loaded,1,organization,56a7e669-46f5-5118-a696-f2b6561f58ac,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
389a432d-08fd-5ceb-9e47-dd9c9dc79744,platform.sample-data.loaded,1,organization,1cdb3803-079e-5438-a101-9d4d00dd4260,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
219c0e8e-2818-5721-b5d9-72b0b1e73b2e,platform.sample-data.loaded,1,organization,08c4efea-76ce-591c-a070-21215c088915,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
523b78ac-3a25-523c-804d-c05a0ff66b3d,platform.sample-data.loaded,1,organization,701792d1-1719-5c01-96c0-f5ba78aba70b,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
71423e82-430f-5dde-a1bf-b0d96cbcd1b1,platform.sample-data.loaded,1,organization,1b264edf-2534-5780-af9e-bd9daf4e08d8,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
683e170c-a044-55e7-85f1-3f4bc552cfb6,platform.sample-data.loaded,1,organization,85ae16e0-e720-5553-bc62-af68b3c830c6,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
807c25a3-c2b7-5e2a-a696-249e710cf98e,platform.sample-data.loaded,1,organization,9eab117f-d877-5ac6-ab8d-2fa518355633,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
99aa7f2d-551d-549c-a249-2a98617a33d4,platform.sample-data.loaded,1,organization,6d00f4f4-33ba-5482-b60c-e36040cfc7fc,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
4a260fae-04a0-52b0-b3b3-bb2fc5f74170,platform.sample-data.loaded,1,organization,6ee0d174-eaeb-52cb-b049-bd26500b460a,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c3ec538f-ffe4-5e29-b143-080a53f8878f,platform.sample-data.loaded,1,organization,ac369797-324c-58d6-b706-fbe0069434f6,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
7863e2d5-c061-5ac3-b997-9a17d720c0c3,platform.sample-data.loaded,1,organization,f7045341-fa42-5fa7-997c-8ada85021b17,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
34ec73e8-10ea-5a28-a3d7-6167835e8749,platform.sample-data.loaded,1,organization,1016d9ad-1813-5284-bb7e-63e5fc214b6e,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
6f4ee3fd-255b-5d9b-98c7-4b8e322a7656,platform.sample-data.loaded,1,organization,d6cccba9-b2c0-5bc6-a7f0-51d92dcb8597,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
6cf57173-5bd1-5812-a32e-e40e92243a6e,platform.sample-data.loaded,1,organization,e2dcb3af-2199-5191-8645-9ee1a29fd234,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
397d198d-9116-52e3-bdf2-e14418a32f9e,platform.sample-data.loaded,1,organization,72ad6697-d517-56f3-9f5c-1cdf64c12ace,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c3238e9d-39c0-584b-9e7d-b02ac76feb23,platform.sample-data.loaded,1,organization,fbd98ac8-9d31-5911-aab4-51b8e96b5838,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
bfa0d46f-b565-5f09-b67d-ea15f8e627b3,platform.sample-data.loaded,1,organization,3ff64dca-8221-511a-8098-df35dada4770,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
e8237cb6-9563-50bd-a650-ed85a13bc720,platform.sample-data.loaded,1,organization,25f48eef-0941-50eb-9d80-e38b836d4a90,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
02867d01-f178-5544-b7ab-42a568eb3dd2,platform.sample-data.loaded,1,organization,f0955e44-e8c1-56b6-a5d9-43cb1ebb17fe,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
99d03f22-b3b3-55aa-8a82-a983f16cd707,platform.sample-data.loaded,1,organization,210a08f1-035e-5f78-82e0-0b2234bc9611,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
87df7e4b-64a6-5337-a973-184ad2ee2fd1,platform.sample-data.loaded,1,organization,a8d11bea-09e0-59ab-b754-1cf45205dd64,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c44ba3ea-76ad-5146-8638-0580db353479,platform.sample-data.loaded,1,organization,d8ff86be-1f0b-59da-bae8-b56d0f38cfad,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
827d3b6c-1c25-529d-9d28-0f094e3aefa1,platform.sample-data.loaded,1,organization,365829aa-f8c7-5814-a84b-64e99c79e06c,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
24c81d8f-8330-5d13-b30d-ba55548c00b0,platform.sample-data.loaded,1,organization,c7de6003-b197-5d17-846d-5bb46c89f44e,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
d7b06c0a-350d-590b-8208-3c54fe374c81,platform.sample-data.loaded,1,organization,f84533cf-dd3c-516f-938c-a0dd6258b7e1,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
12a7cca4-dac0-54c9-8a6c-90f9012287a1,platform.sample-data.loaded,1,organization,0f211d27-56e6-509e-83af-fe7b0bde4cc7,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
8a86370d-47a3-5602-876d-d7a7f4122ac7,platform.sample-data.loaded,1,organization,6621d572-7d70-5d77-a4cc-65108c371e87,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
30a45adf-b0b6-56da-bb65-26e51b927ec7,platform.sample-data.loaded,1,organization,d1bf0642-0870-54da-a2f1-fdd9990ad753,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
8484c9a4-0e5e-5d64-af64-542021ab4bb7,platform.sample-data.loaded,1,organization,3e345325-9aae-535f-b440-65b46e2ea14b,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
fb36d98a-71a8-5f71-acc8-4a4e844209a6,platform.sample-data.loaded,1,organization,96f5787a-aaff-5c4d-9e75-978ff4eeee76,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
79c3b4f4-288d-5574-a95a-ae0ae9c00853,platform.sample-data.loaded,1,organization,afce03d6-6288-5d8d-84b2-8f57813ab3b1,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
5fcf2cfb-1e75-58c9-ad4c-1b68ae45ce01,platform.sample-data.loaded,1,organization,585694d1-a212-5e38-8274-d89cdb637fe0,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
5b01e22e-bc0e-56e2-9a73-ebdca8984c85,platform.sample-data.loaded,1,organization,3e29ba1e-9f08-5dd5-bd2a-220f8cf18435,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
3ef036b7-0617-5265-bd9b-6f008530f197,platform.sample-data.loaded,1,organization,af20598b-dfbf-5a27-bf68-310101b54fb3,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c783330b-8efa-5843-9813-6e5ad18b1332,platform.sample-data.loaded,1,organization,5514ddd4-541e-5e12-a182-b3a109bdfcc0,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
1541016d-2326-56c3-9832-ee9598a326a0,platform.sample-data.loaded,1,organization,552c1125-1c2b-5e56-81f1-0a616c10910d,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c90782af-610c-5a8d-8b61-c719de5117ba,platform.sample-data.loaded,1,organization,a254d701-6be3-5303-b2d3-1b145a64103a,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
d4d6a372-1bbe-5517-9ace-a23859e314e7,platform.sample-data.loaded,1,organization,15fa84d5-ef6a-516e-85d0-68e450395653,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
