id,event_type,contract_version,aggregate_type,aggregate_id,payload,occurred_at_utc,published_at_utc,retry_count
a4000000-0000-0000-0000-000000000003,media.sample-data.loaded,1,media_asset,ca000000-0000-0000-0000-000000000901,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
584e382d-9733-5df4-bf0a-3b704103d46e,media.sample-data.loaded,1,media_asset,6cffc718-2e01-5d0a-afad-33a2aaecc632,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
0e6b2c0b-33e0-58df-9560-b10a8a9d1231,media.sample-data.loaded,1,media_asset,1613cbce-5fa8-5acf-90ec-72aa2f629f94,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
639dbbfb-f247-5a9a-9bf7-5f7bc84c2e3a,media.sample-data.loaded,1,media_asset,e71b4942-f5ca-5138-a063-761fe72bf284,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
0087b406-6a7c-5e0e-9853-d4fff7b30611,media.sample-data.loaded,1,media_asset,d6637108-638f-5d3b-bdc2-9393813d4534,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
d2547f10-d211-5d5b-a4ce-f166993182ad,media.sample-data.loaded,1,media_asset,04633f50-7301-560c-9a2b-207abe7e9249,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
95b33430-1f7a-50b1-acb0-894e72a26052,media.sample-data.loaded,1,media_asset,65bb9894-c363-5a67-8708-074ec2964b39,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
72a52625-7d61-5adf-bacb-65e501118e59,media.sample-data.loaded,1,media_asset,07082bc6-e8f0-5793-b3a9-550635446b3c,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
024f5b6b-2b7c-5496-9807-a77d3a7a505e,media.sample-data.loaded,1,media_asset,e1d1f944-7250-59e0-bca7-53ae9186d091,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
16e8dc62-86ab-5e2d-9fda-12e99695e824,media.sample-data.loaded,1,media_asset,4f87f709-4a38-5e64-906f-22dddd47df4e,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
19062b24-2851-50b1-8cca-da9e9f8c8ebe,media.sample-data.loaded,1,media_asset,b6198dc2-225e-5335-8721-dddb348027f2,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
0791eb83-fd5e-5a1e-8957-c044e238e205,media.sample-data.loaded,1,media_asset,75cec102-c257-5cbb-90c5-a76e10b427c7,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
e279ef1b-f850-5b18-a883-60deb35991ee,media.sample-data.loaded,1,media_asset,3a75c704-e86c-5143-9216-8251d83cfe3c,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
d501a0ac-4003-5c29-9188-3ec2eee94fbf,media.sample-data.loaded,1,media_asset,0c03fe82-d57a-5eed-ac19-d3c51eb73147,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
3c3c5295-fd6a-556d-8472-423466bc9a9f,media.sample-data.loaded,1,media_asset,89da860a-0dec-5824-bee5-8a4a5c995315,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
22d43532-fde2-5703-94b9-fbed3db29928,media.sample-data.loaded,1,media_asset,97f1ff37-44b7-55b9-9225-d0921de3962f,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
936612e0-1447-5438-961b-016c92bbda27,media.sample-data.loaded,1,media_asset,e1a6b3dd-add5-5fd0-97c1-ff4de01f96db,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
1ef0b182-ec5d-51aa-81f8-d26d9f492d57,media.sample-data.loaded,1,media_asset,fdd94956-5294-5f6f-b24c-1870e433f951,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
90a8cbf0-66fd-55db-8bf1-f83c000b8377,media.sample-data.loaded,1,media_asset,d6808b65-e872-5425-af45-64cc56a22d35,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
042e748b-b714-5f17-9146-212b48be2c95,media.sample-data.loaded,1,media_asset,45807729-b091-59e4-ad59-d026cd8ab5b6,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
be3bcc48-cb2a-59f7-8e59-f278b62ab30c,media.sample-data.loaded,1,media_asset,74b2fd39-1da6-5fe9-8601-2ea629768c91,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
26390062-8d18-5436-ac26-2312536e1c7c,media.sample-data.loaded,1,media_asset,2315d99b-8ba7-5e14-86db-fd8befa6907c,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
e4422f3c-ddf0-515e-81f5-3ae0c388a388,media.sample-data.loaded,1,media_asset,3f898fd7-efe4-527c-ba80-161c1f996095,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
f5084cf5-7df9-57f3-bfc0-b2dc6d7a767a,media.sample-data.loaded,1,media_asset,2c343f18-2b71-500e-bb9f-301d6d5157b9,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
44a2a594-1c79-53c3-8886-cafaf2ad38d1,media.sample-data.loaded,1,media_asset,5b8cd689-dd34-54fe-9026-b7ef0208c68f,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
8696676c-4455-5077-bbfa-61bac0916ea8,media.sample-data.loaded,1,media_asset,f727f895-a83a-50fd-af75-9e9bfedacecf,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
b06b649c-9e0f-5bd7-bf1e-288b60e9fb84,media.sample-data.loaded,1,media_asset,4b56cbe8-58f9-521e-becc-b85778249b55,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
1358fba6-a234-5f89-a2db-7805ca0c8007,media.sample-data.loaded,1,media_asset,0a8733c7-f767-5275-905a-495a64bf7b4c,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
1a7d729c-9466-56d1-b3eb-2fd039a3752f,media.sample-data.loaded,1,media_asset,10ddf06b-89ac-51e9-b1b7-892e0201026c,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
52c9dc62-c41e-55ae-893d-cde8eb9a6a0b,media.sample-data.loaded,1,media_asset,50cc4798-16de-54b5-9104-94f3256cdc66,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
8fdd000e-699e-5199-89b6-e0a1b6e5ea78,media.sample-data.loaded,1,media_asset,b3688db4-6001-5b90-9b21-4755fe4b05d4,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c9169cea-994c-5259-b4b7-59dc70e4d3b4,media.sample-data.loaded,1,media_asset,3599f04b-e638-5437-b189-ecd46e742e00,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
764a84cf-15b2-5274-bd0e-555976f455a6,media.sample-data.loaded,1,media_asset,5166d2bf-edb5-5941-a23b-e0878d822147,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
656bc255-0e73-55d7-b904-2a89abb56f78,media.sample-data.loaded,1,media_asset,46f38aed-3c2e-5884-8868-19290d1c076b,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
e4eab323-2635-5a29-ac98-a38b2234788a,media.sample-data.loaded,1,media_asset,56cf2c8e-31fd-57a4-9528-9c3443533029,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
f02d9b9e-fd70-5acb-a4cf-77e12d45d9b2,media.sample-data.loaded,1,media_asset,d99d33cf-b732-534e-8919-277ff7416d58,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c9764bff-d73d-5b58-9eef-150da3edb2b3,media.sample-data.loaded,1,media_asset,079f4e8e-7834-563a-acf2-de1b7263422e,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
fd5cb15b-c063-53bc-99fc-108bee6010eb,media.sample-data.loaded,1,media_asset,d44ed34a-cdc3-50ff-9cab-b8494e3859b8,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
6f6035ff-d4e2-5373-a9fc-f7d15ee716c8,media.sample-data.loaded,1,media_asset,caf19166-99a5-5960-ba5a-0083c6d3c90b,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
273de54e-de05-5d66-b1f2-b874419a8b45,media.sample-data.loaded,1,media_asset,51302313-1141-5ba1-ba7a-469d05212c50,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
f8279731-1b54-5881-ae33-cabc3c285ab7,media.sample-data.loaded,1,media_asset,9efa0e94-2bb2-57a7-8519-7f369bd4f7f4,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
e9d3648d-6932-5936-9bd6-6910570c6dbd,media.sample-data.loaded,1,media_asset,ef0296a3-9097-575c-8a7c-8a55eeee757b,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
250bf322-0a0a-5cf5-bcf3-639d4e8810d7,media.sample-data.loaded,1,media_asset,2d3d4b30-2004-5a36-83f0-e194dc029b22,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
f876a9a0-45f8-5393-b18c-ee8d3773efd0,media.sample-data.loaded,1,media_asset,f9d5097a-7f52-575a-9c13-0049d5d510d6,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
b31592ce-dd08-5665-8181-5e43b2f7ce0f,media.sample-data.loaded,1,media_asset,d43d1ec0-12c2-5ab7-b17c-789d71269a46,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
3ca7c1b1-96df-5939-bbbd-807d4c798b95,media.sample-data.loaded,1,media_asset,22e70d8b-2f2e-5615-aa73-dddaaded18fc,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
