id,event_type,contract_version,aggregate_type,aggregate_id,payload,occurred_at_utc,published_at_utc,retry_count
a3000000-0000-0000-0000-000000000007,pos.sample-data.loaded,1,store,a3000000-0000-0000-0000-000000000001,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
503526cd-c979-5dfe-9290-ec062c76fe9f,pos.sample-data.loaded,1,store,23796def-a5d9-5ac6-8f1d-6b184d952f1e,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
9ea68d87-1e35-5fe3-b698-69f038a15d07,pos.sample-data.loaded,1,store,6be94946-b57c-5896-ba04-fa03cc704a2a,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
0a973d6e-b03c-5c1b-959f-6636a2d65ee1,pos.sample-data.loaded,1,store,9d6ad04f-59da-5e3d-bc53-7dbeed115d21,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
64896765-f787-57d8-9f11-cf09d49ce324,pos.sample-data.loaded,1,store,5bbec8f8-e245-5475-94e0-98152035b8c1,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
cb32ca85-3aa6-5337-ba07-07b2cca116db,pos.sample-data.loaded,1,store,c0f8ec1e-0dc0-5e00-83ba-de06cb054fa2,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
789aec58-18d3-58ea-8656-a8856cb79dd9,pos.sample-data.loaded,1,store,8fe4ca6c-5bb9-5e87-8f01-b9a580949231,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
2a3d1d31-99c6-52f1-b260-f0e8a5da5d90,pos.sample-data.loaded,1,store,0a82d65f-cd0d-5bc6-be0c-3561842a2a7a,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
bd5f967a-b9d3-5102-832c-91f296f35007,pos.sample-data.loaded,1,store,749c9123-8a65-57c9-b232-b400ea62e015,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
2f5cb0b3-b66b-5030-93a1-25dbf80c939d,pos.sample-data.loaded,1,store,584a437f-77f1-58a6-a809-402e5a8f32cd,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
