id,event_type,contract_version,aggregate_type,aggregate_id,payload,occurred_at_utc,published_at_utc,retry_count
1a000000-0000-0000-0000-000000000007,inventory.sample-data.loaded,1,warehouse,1a000000-0000-0000-0000-000000000001,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
140cc265-c9d1-5135-8b81-8d16d6b72a7d,inventory.sample-data.loaded,1,warehouse,347140e0-4536-5db5-9859-0d465df6944b,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
6d2c4f6f-57a1-57ff-8086-09f8b412e660,inventory.sample-data.loaded,1,warehouse,3efd856f-1dd6-53bf-9911-41dcc1658678,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
91c0bcfd-81b7-5ed0-a5c1-21954fe0c71e,inventory.sample-data.loaded,1,warehouse,11a212d9-d510-578b-8f21-bca463acc1c7,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
2e849ae7-fd84-5c03-81f2-24fc560239fb,inventory.sample-data.loaded,1,warehouse,878bd6a6-9b70-5b0c-bcae-238aa3c4ab14,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
da1bde2e-37ff-5229-894b-2142acca455d,inventory.sample-data.loaded,1,warehouse,eaea3e19-9a4a-5661-98dd-ae860493c5ae,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
04fe35e7-a912-51f5-95ed-9fa21244ff26,inventory.sample-data.loaded,1,warehouse,e825f2b0-53d8-5b99-b316-6f558463de9d,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
bf699ee2-8b55-58b4-8c44-9662b07bf326,inventory.sample-data.loaded,1,warehouse,82c5bff4-26e1-5cfb-a10d-cc3b54eeae5e,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
f85f0eca-138d-532d-96e3-71ac4e899d2f,inventory.sample-data.loaded,1,warehouse,694f5d06-ff80-594c-ac19-6ed451e5e70e,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
2b710eaa-fd99-5f3e-9532-7613b34031c7,inventory.sample-data.loaded,1,warehouse,333d805e-016a-54d3-82c1-9448af381e73,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
31ae6ff9-0a92-5888-9ab1-69f7719d671f,inventory.sample-data.loaded,1,warehouse,1989fb11-4b82-54fe-a361-4b04a152a8da,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
b3f15c36-b78b-58dd-b60a-03af0e9fabac,inventory.sample-data.loaded,1,warehouse,7bb68c11-55f2-566b-8680-556f652fe80c,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
9a7293de-9843-55a2-8267-21dcdf9843d8,inventory.sample-data.loaded,1,warehouse,390e947c-01fe-537b-9fd1-0fcde15d7cbf,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
69e1aa5d-e592-5abc-8ee6-63b099cead7d,inventory.sample-data.loaded,1,warehouse,d6bb5e93-5b85-52ad-9a29-12cf1aff504b,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c92d4fc7-f9e0-52c4-bb15-98d6e7b792a4,inventory.sample-data.loaded,1,warehouse,b2d0c100-2332-5cc3-a0f5-e2bb2ffb633d,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
65340851-1c10-534d-be6d-048e513dcd92,inventory.sample-data.loaded,1,warehouse,43845953-3880-5025-bed6-a6fb226965f8,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
40ba418a-4395-5930-bc5a-af4fd7ad1701,inventory.sample-data.loaded,1,warehouse,1a70f2cf-2319-5731-bc53-3608060bf570,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
175a3aca-c9d3-5a29-a602-7596fdd8c3bf,inventory.sample-data.loaded,1,warehouse,00406b64-aed4-54e3-bb84-f4aa6b79be92,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
3fe38b75-1fae-5136-a497-6e01e7254dda,inventory.sample-data.loaded,1,warehouse,57785f6f-370e-50d1-86aa-f8ef0cef40ce,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
e5c20e25-5dba-5f48-a105-c3997ffd332e,inventory.sample-data.loaded,1,warehouse,0c4231c4-792d-50e2-a411-af732099c279,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
4d1f6a5a-ff5d-589c-a1c1-013b3d028e2d,inventory.sample-data.loaded,1,warehouse,e6443e95-2863-5548-9bc8-9995edf955d5,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
c7a859ad-8fca-5e26-ac3e-56495365c337,inventory.sample-data.loaded,1,warehouse,28610c8d-d538-594d-8347-868978745139,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
060ae45d-04b9-58de-80ff-d9aaf511ade1,inventory.sample-data.loaded,1,warehouse,4bc59bc4-2fb2-5068-8673-d7f1a95177c0,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
7af44160-db54-5d2d-becc-2633e4babe01,inventory.sample-data.loaded,1,warehouse,25aead52-d784-5e83-bae1-ab7218d79f15,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
4e1ac883-b8ed-583b-85d1-d1c64595956b,inventory.sample-data.loaded,1,warehouse,d08a40e4-f515-5393-bc7c-6f5ef0e32acb,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
a3330285-2cac-5c6b-8544-cd2a2ac1682e,inventory.sample-data.loaded,1,warehouse,2d5beae8-28b9-5ce8-b7bc-af65132018a4,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
6d3637ce-2f99-590a-82f0-3797db0d585c,inventory.sample-data.loaded,1,warehouse,9ccab088-e249-56da-bd42-8bc58fb6fe9b,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
0ab7de02-3d0d-5c86-9e68-84e70a3c9d7c,inventory.sample-data.loaded,1,warehouse,4635d2ce-b4bc-5675-b07b-e04cca3daf60,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
0efdc235-df06-50b1-95a4-5de0ba49cb29,inventory.sample-data.loaded,1,warehouse,5d06e69d-127b-5986-8a1e-eb3d8fad773c,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
8271632a-30d2-5d41-9a5b-2b40ab65e1bb,inventory.sample-data.loaded,1,warehouse,8e613c93-6dbf-5d5b-aa4f-f97096924455,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
cacc5a9a-9d0d-520c-ade7-e50e08e40d81,inventory.sample-data.loaded,1,warehouse,f1f8c08d-f53c-51f7-8c92-d463d35b9211,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
4d5a2c7c-6e30-58c9-a5cd-218ae2b4b58c,inventory.sample-data.loaded,1,warehouse,818ee277-0eeb-5206-bc99-52b9a49dd188,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
8a3539be-a9b5-5b81-8e0c-5065741a3919,inventory.sample-data.loaded,1,warehouse,dda28bcc-df52-53bf-83f3-2190bc654b52,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
bcc9bdf9-cc0a-5d73-a047-6d394d94beb7,inventory.sample-data.loaded,1,warehouse,4c8d9f50-68f6-5a47-9f99-52b98887b113,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
cbc5c39d-6781-53c1-99e5-a6d2e148fa11,inventory.sample-data.loaded,1,warehouse,6d190db3-a846-52bf-ac25-7f7c614e213a,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
107fdcbf-fae9-517b-ac2c-35275c2278cc,inventory.sample-data.loaded,1,warehouse,1fbf5956-e204-5268-b1a2-1c85c5ee956d,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
7c9669ef-3d8e-5b5e-a5d5-be4f3af56242,inventory.sample-data.loaded,1,warehouse,9e249e85-8f7f-5e66-a4b8-ec89f33e1530,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
2821482a-87e0-51b0-a51a-98a94ddc2f78,inventory.sample-data.loaded,1,warehouse,acc4a9af-d1d2-56e8-968a-72b6f06308ec,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
da0cc35f-d342-55cb-afb0-a321946e3a23,inventory.sample-data.loaded,1,warehouse,dd9d5ad0-a352-5e87-81dd-d004f628be84,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
eb807484-49ff-52c4-b201-9f46203e054f,inventory.sample-data.loaded,1,warehouse,d0f3e288-855e-52da-85c7-c1a5629a72ed,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
83982684-d02d-59c5-8313-ec555103516d,inventory.sample-data.loaded,1,warehouse,e8e55f8f-b895-52f7-a06d-ca80ad701671,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
93c71144-0a8d-5e10-9a39-24026e9f39d4,inventory.sample-data.loaded,1,warehouse,2713da01-1aea-5821-90fe-8062f61f2740,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
1d3fb620-14bd-5e81-9b41-f171093bfebf,inventory.sample-data.loaded,1,warehouse,f37743e3-9e51-53b9-99ff-0558788f3125,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
afbf5091-f817-5e4d-822d-9ffb1146fe93,inventory.sample-data.loaded,1,warehouse,1d79a19a-ba6e-5daf-86f3-c2832ff2dd15,"{""source"":""sample-data""}",2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,0
