message_id,consumer_name,processed_at_utc
1a000000-0000-0000-0000-000000000006,sample-inventory-consumer,2026-01-01T00:00:00Z
e9cc4811-4a9a-575f-b648-0c5187d69364,sample-inventory-consumer,2026-01-01T00:00:00Z
addc719b-131b-5b39-bb10-2d73d3e6307c,sample-inventory-consumer,2026-01-01T00:00:00Z
b33e0aae-e336-59bb-8e54-f8b7e8d923e7,sample-inventory-consumer,2026-01-01T00:00:00Z
c6707e1b-ee87-5f0a-b419-96833fa289b5,sample-inventory-consumer,2026-01-01T00:00:00Z
bffe335d-4e18-533c-9911-4e44468bef22,sample-inventory-consumer,2026-01-01T00:00:00Z
425009f6-50b6-56d7-ad49-648bc700d142,sample-inventory-consumer,2026-01-01T00:00:00Z
f8018ed2-a953-5d24-a70f-d57d09205db6,sample-inventory-consumer,2026-01-01T00:00:00Z
f94ba1f4-1201-5ec4-af2e-30fbde00ca5f,sample-inventory-consumer,2026-01-01T00:00:00Z
43b47dcd-f152-5c71-8c06-12be9c465897,sample-inventory-consumer,2026-01-01T00:00:00Z
715ed94c-c3eb-574c-b6ff-49c29106de31,sample-inventory-consumer,2026-01-01T00:00:00Z
4bb34f58-8bf0-58da-9e45-fb5b0ff08c54,sample-inventory-consumer,2026-01-01T00:00:00Z
b63599f9-eb36-51eb-8c87-d4abda6e7232,sample-inventory-consumer,2026-01-01T00:00:00Z
64d431b2-823f-57fc-b04f-a0f2e9fc1642,sample-inventory-consumer,2026-01-01T00:00:00Z
38dbee7c-8f72-5075-90fc-da3752fcd18f,sample-inventory-consumer,2026-01-01T00:00:00Z
03d0d7b8-2da7-5f39-98f1-36bce6b5bfe0,sample-inventory-consumer,2026-01-01T00:00:00Z
df157f95-2095-57c7-a4a1-5bc68d001d69,sample-inventory-consumer,2026-01-01T00:00:00Z
594aafb2-2234-5399-92da-06beb5f0f1f8,sample-inventory-consumer,2026-01-01T00:00:00Z
edceeb0d-4146-5d79-ab46-3642a74fdd02,sample-inventory-consumer,2026-01-01T00:00:00Z
5cd2c946-d116-5421-b679-03565784134e,sample-inventory-consumer,2026-01-01T00:00:00Z
846a8b3e-957b-5ec0-bb4a-bef2a2523db5,sample-inventory-consumer,2026-01-01T00:00:00Z
7de5ca0d-8621-5a62-9b3b-e5cd4a6199f2,sample-inventory-consumer,2026-01-01T00:00:00Z
65c0bcac-4c71-5a96-8857-3f8e25effa07,sample-inventory-consumer,2026-01-01T00:00:00Z
4271d1af-4d16-5581-a633-d0f15867b8d0,sample-inventory-consumer,2026-01-01T00:00:00Z
b1a81686-7ddf-5b1d-9254-8e948abfd128,sample-inventory-consumer,2026-01-01T00:00:00Z
613413bb-4741-56f5-a0e2-fbe478c88371,sample-inventory-consumer,2026-01-01T00:00:00Z
b3260c17-5435-5748-9712-d4e1e934d768,sample-inventory-consumer,2026-01-01T00:00:00Z
34d1c5d8-8aff-5c8a-8bd1-2c4941c2dea5,sample-inventory-consumer,2026-01-01T00:00:00Z
d2c5712d-bd8b-5f7e-998a-a6b3e0feeddb,sample-inventory-consumer,2026-01-01T00:00:00Z
d423ff97-cf37-524a-bd68-73f9f39671b9,sample-inventory-consumer,2026-01-01T00:00:00Z
1b8dfc13-9b9c-549b-ae4b-7378402beaaa,sample-inventory-consumer,2026-01-01T00:00:00Z
532ee528-8833-5086-b920-f272dbb1d5f1,sample-inventory-consumer,2026-01-01T00:00:00Z
cc6fb3b6-92c2-5e58-be9e-75575cf5a2af,sample-inventory-consumer,2026-01-01T00:00:00Z
5248695b-1256-5efa-a254-e88b4581a723,sample-inventory-consumer,2026-01-01T00:00:00Z
05149578-08fc-5001-a6d4-d705a388ce65,sample-inventory-consumer,2026-01-01T00:00:00Z
b5a1edfb-96e0-501c-a98a-6542d2799fca,sample-inventory-consumer,2026-01-01T00:00:00Z
06e7a8a7-9e54-5c99-8c34-c159358aff1f,sample-inventory-consumer,2026-01-01T00:00:00Z
dac496e0-98ea-5ab4-964a-0c2f0555b061,sample-inventory-consumer,2026-01-01T00:00:00Z
7441fac9-924b-5d9f-9a4d-9e9b559ef982,sample-inventory-consumer,2026-01-01T00:00:00Z
5088a892-d19b-5151-afe1-77b94dc2f924,sample-inventory-consumer,2026-01-01T00:00:00Z
cc594033-e0b2-5671-b3a9-7289f8f7b5dd,sample-inventory-consumer,2026-01-01T00:00:00Z
06d1bc65-e702-59b3-b924-79d1ee3baef5,sample-inventory-consumer,2026-01-01T00:00:00Z
46dff87f-7edb-5c6d-b3a4-f2b4c123cee7,sample-inventory-consumer,2026-01-01T00:00:00Z
dae3f17e-07b3-5e17-99d4-77e56ea0e8d2,sample-inventory-consumer,2026-01-01T00:00:00Z
d8205c3a-55e2-53e1-b87e-db0b17a580b0,sample-inventory-consumer,2026-01-01T00:00:00Z
43ebbf69-9ef1-5b5e-82cb-9dd7561b1f03,sample-inventory-consumer,2026-01-01T00:00:00Z
d594992e-7959-51c0-bb8e-e55fd44ec0f5,sample-inventory-consumer,2026-01-01T00:00:00Z
f16e9ad3-c854-5f14-b8d9-bb595085d8cf,sample-inventory-consumer,2026-01-01T00:00:00Z
12fb42f1-b945-576e-9024-64a232075067,sample-inventory-consumer,2026-01-01T00:00:00Z
cfcff0bb-789d-58f0-ae7f-d9888780af35,sample-inventory-consumer,2026-01-01T00:00:00Z
